source_diagram,source_id,source_name,source_up,source_hgnc,source_type,source_all,interaction_type,target_id,target_name,target_up,target_hgnc,target_type,target_all,reaction_annotation,org_source_id,org_target_id
C19DMap:TGFbeta signalling,M19_15,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,M19_35,sa44_underscore_degraded,NA,NA,DEGRADED,NA,NA,re20,sa66
C19DMap:TGFbeta signalling,M19_6,SMAD1_slash_5_slash_8,UNIPROT:Q15797;UNIPROT:Q99717;UNIPROT:O15198,HGNC_SYMBOL:SMAD1;HGNC_SYMBOL:SMAD5;HGNC_SYMBOL:SMAD9,COMPLEX,urn:miriam:hgnc:6767;urn:miriam:ncbigene:4086;urn:miriam:uniprot:Q15797;urn:miriam:uniprot:Q15797;urn:miriam:ncbigene:4086;urn:miriam:ensembl:ENSG00000170365;urn:miriam:hgnc.symbol:SMAD1;urn:miriam:refseq:NM_005900;urn:miriam:hgnc.symbol:SMAD1;urn:miriam:uniprot:Q99717;urn:miriam:uniprot:Q99717;urn:miriam:hgnc.symbol:SMAD5;urn:miriam:hgnc.symbol:SMAD5;urn:miriam:refseq:NM_005903;urn:miriam:hgnc:6771;urn:miriam:ncbigene:4090;urn:miriam:ncbigene:4090;urn:miriam:ensembl:ENSG00000113658;urn:miriam:hgnc:6774;urn:miriam:ncbigene:4093;urn:miriam:ncbigene:4093;urn:miriam:hgnc.symbol:SMAD9;urn:miriam:ensembl:ENSG00000120693;urn:miriam:hgnc.symbol:SMAD9;urn:miriam:refseq:NM_005905;urn:miriam:uniprot:O15198;urn:miriam:uniprot:O15198,CONSPUMPTION,M19_16,NA,NA,NA,STATE_TRANSITION,NA,NA,csa2,re3
C19DMap:TGFbeta signalling,M19_26,BAMBI,UNIPROT:Q13145,HGNC_SYMBOL:BAMBI,PROTEIN,urn:miriam:uniprot:Q13145;urn:miriam:uniprot:Q13145;urn:miriam:refseq:NM_012342;urn:miriam:ensembl:ENSG00000095739;urn:miriam:hgnc.symbol:BAMBI;urn:miriam:ncbigene:25805;urn:miriam:hgnc.symbol:BAMBI;urn:miriam:ncbigene:25805;urn:miriam:hgnc:30251,INHIBITION,M19_16,NA,NA,NA,STATE_TRANSITION,NA,NA,sa33,re3
C19DMap:TGFbeta signalling,M19_10,BMPR1_slash_2_slash_ACTR2,UNIPROT:P61160;UNIPROT:Q13873,HGNC_SYMBOL:ACTR2;HGNC_SYMBOL:BMPR2,COMPLEX,urn:miriam:hgnc:169;urn:miriam:hgnc.symbol:ACTR2;urn:miriam:hgnc.symbol:ACTR2;urn:miriam:uniprot:P61160;urn:miriam:uniprot:P61160;urn:miriam:ncbigene:10097;urn:miriam:ncbigene:10097;urn:miriam:ensembl:ENSG00000138071;urn:miriam:refseq:NM_001005386;urn:miriam:ncbigene:659;urn:miriam:ncbigene:659;urn:miriam:ensembl:ENSG00000204217;urn:miriam:hgnc:1078;urn:miriam:ec-code:2.7.11.30;urn:miriam:uniprot:Q13873;urn:miriam:uniprot:Q13873;urn:miriam:refseq:NM_001204;urn:miriam:hgnc.symbol:BMPR2;urn:miriam:hgnc.symbol:BMPR2,CATALYSIS,M19_16,NA,NA,NA,STATE_TRANSITION,NA,NA,csa7,re3
C19DMap:TGFbeta signalling,M19_25,MAPK3,UNIPROT:P27361,HGNC_SYMBOL:MAPK3,PROTEIN,urn:miriam:ec-code:2.7.11.24;urn:miriam:ensembl:ENSG00000102882;urn:miriam:hgnc:6877;urn:miriam:hgnc.symbol:MAPK3;urn:miriam:hgnc.symbol:MAPK3;urn:miriam:refseq:NM_001040056;urn:miriam:ncbigene:5595;urn:miriam:ncbigene:5595;urn:miriam:uniprot:P27361;urn:miriam:uniprot:P27361,INHIBITION,M19_16,NA,NA,NA,STATE_TRANSITION,NA,NA,sa18,re3
C19DMap:TGFbeta signalling,M19_34,Orf3a,UNIPROT:P59632,NA,PROTEIN,urn:miriam:uniprot:P59632;urn:miriam:ncbigene:1489669,PHYSICAL_STIMULATION,M19_16,NA,NA,NA,STATE_TRANSITION,NA,NA,sa65,re3
C19DMap:TGFbeta signalling,M19_38,Nsp7b,UNIPROT:Q7TFA1,NA,PROTEIN,urn:miriam:uniprot:Q7TFA1;urn:miriam:ncbigene:1489675,PHYSICAL_STIMULATION,M19_16,NA,NA,NA,STATE_TRANSITION,NA,NA,sa70,re3
C19DMap:TGFbeta signalling,M19_36,E,UNIPROT:P59637,HGNC_SYMBOL:E,PROTEIN,urn:miriam:uniprot:P59637;urn:miriam:ncbigene:1489671;urn:miriam:hgnc.symbol:E,PHYSICAL_STIMULATION,M19_16,NA,NA,NA,STATE_TRANSITION,NA,NA,sa69,re3
C19DMap:TGFbeta signalling,M19_16,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,M19_7,SMAD1_slash_5_slash_8,UNIPROT:Q15797;UNIPROT:O15198;UNIPROT:Q99717,HGNC_SYMBOL:SMAD1;HGNC_SYMBOL:SMAD9;HGNC_SYMBOL:SMAD5,COMPLEX,urn:miriam:hgnc:6767;urn:miriam:ncbigene:4086;urn:miriam:uniprot:Q15797;urn:miriam:uniprot:Q15797;urn:miriam:ncbigene:4086;urn:miriam:ensembl:ENSG00000170365;urn:miriam:hgnc.symbol:SMAD1;urn:miriam:refseq:NM_005900;urn:miriam:hgnc.symbol:SMAD1;urn:miriam:hgnc:6774;urn:miriam:ncbigene:4093;urn:miriam:ncbigene:4093;urn:miriam:hgnc.symbol:SMAD9;urn:miriam:ensembl:ENSG00000120693;urn:miriam:hgnc.symbol:SMAD9;urn:miriam:refseq:NM_005905;urn:miriam:uniprot:O15198;urn:miriam:uniprot:O15198;urn:miriam:uniprot:Q99717;urn:miriam:uniprot:Q99717;urn:miriam:hgnc.symbol:SMAD5;urn:miriam:hgnc.symbol:SMAD5;urn:miriam:refseq:NM_005903;urn:miriam:hgnc:6771;urn:miriam:ncbigene:4090;urn:miriam:ncbigene:4090;urn:miriam:ensembl:ENSG00000113658,NA,re3,csa3
C19DMap:TGFbeta signalling,M19_8,SMAD2_slash_3,UNIPROT:Q15796;UNIPROT:P84022,HGNC_SYMBOL:SMAD2;HGNC_SYMBOL:SMAD3,COMPLEX,urn:miriam:ensembl:ENSG00000175387;urn:miriam:hgnc:6768;urn:miriam:ncbigene:4087;urn:miriam:uniprot:Q15796;urn:miriam:uniprot:Q15796;urn:miriam:ncbigene:4087;urn:miriam:hgnc.symbol:SMAD2;urn:miriam:hgnc.symbol:SMAD2;urn:miriam:refseq:NM_005901;urn:miriam:hgnc:6769;urn:miriam:ncbigene:4088;urn:miriam:ncbigene:4088;urn:miriam:uniprot:P84022;urn:miriam:uniprot:P84022;urn:miriam:hgnc.symbol:SMAD3;urn:miriam:refseq:NM_005902;urn:miriam:hgnc.symbol:SMAD3;urn:miriam:ensembl:ENSG00000166949,CONSPUMPTION,M19_19,NA,NA,NA,STATE_TRANSITION,NA,NA,csa4,re6
C19DMap:TGFbeta signalling,M19_26,BAMBI,UNIPROT:Q13145,HGNC_SYMBOL:BAMBI,PROTEIN,urn:miriam:uniprot:Q13145;urn:miriam:uniprot:Q13145;urn:miriam:refseq:NM_012342;urn:miriam:ensembl:ENSG00000095739;urn:miriam:hgnc.symbol:BAMBI;urn:miriam:ncbigene:25805;urn:miriam:hgnc.symbol:BAMBI;urn:miriam:ncbigene:25805;urn:miriam:hgnc:30251,INHIBITION,M19_19,NA,NA,NA,STATE_TRANSITION,NA,NA,sa33,re6
C19DMap:TGFbeta signalling,M19_24,RBX1,UNIPROT:P62877,HGNC_SYMBOL:RBX1,PROTEIN,urn:miriam:uniprot:P62877;urn:miriam:uniprot:P62877;urn:miriam:ec-code:2.3.2.27;urn:miriam:refseq:NM_014248;urn:miriam:ec-code:2.3.2.32;urn:miriam:hgnc:9928;urn:miriam:hgnc.symbol:RBX1;urn:miriam:ncbigene:9978;urn:miriam:hgnc.symbol:RBX1;urn:miriam:ncbigene:9978;urn:miriam:ensembl:ENSG00000100387,INHIBITION,M19_19,NA,NA,NA,STATE_TRANSITION,NA,NA,sa11,re6
C19DMap:TGFbeta signalling,M19_1,TGFB_slash_TGFBR,UNIPROT:P01137,HGNC_SYMBOL:TGFB1,COMPLEX,urn:miriam:refseq:NM_000660;urn:miriam:ncbigene:7040;urn:miriam:ncbigene:7040;urn:miriam:hgnc:11766;urn:miriam:hgnc.symbol:TGFB1;urn:miriam:uniprot:P01137;urn:miriam:uniprot:P01137;urn:miriam:hgnc.symbol:TGFB1;urn:miriam:ensembl:ENSG00000105329,PHYSICAL_STIMULATION,M19_19,NA,NA,NA,STATE_TRANSITION,NA,NA,csa11,re6
C19DMap:TGFbeta signalling,M19_30,ACVR1,UNIPROT:Q04771,HGNC_SYMBOL:ACVR1,PROTEIN,urn:miriam:ncbigene:90;urn:miriam:ncbigene:90;urn:miriam:hgnc:171;urn:miriam:ec-code:2.7.11.30;urn:miriam:uniprot:Q04771;urn:miriam:uniprot:Q04771;urn:miriam:hgnc.symbol:ACVR1;urn:miriam:refseq:NM_001105;urn:miriam:hgnc.symbol:ACVR1;urn:miriam:ensembl:ENSG00000115170,CATALYSIS,M19_19,NA,NA,NA,STATE_TRANSITION,NA,NA,sa44,re6
C19DMap:TGFbeta signalling,M19_31,ACVR1B,UNIPROT:P36896,HGNC_SYMBOL:ACVR1B,PROTEIN,urn:miriam:hgnc.symbol:ACVR1B;urn:miriam:uniprot:P36896;urn:miriam:uniprot:P36896;urn:miriam:hgnc.symbol:ACVR1B;urn:miriam:ec-code:2.7.11.30;urn:miriam:ncbigene:91;urn:miriam:ncbigene:91;urn:miriam:hgnc:172;urn:miriam:ensembl:ENSG00000135503;urn:miriam:refseq:NM_020328,CATALYSIS,M19_19,NA,NA,NA,STATE_TRANSITION,NA,NA,sa45,re6
C19DMap:TGFbeta signalling,M19_25,MAPK3,UNIPROT:P27361,HGNC_SYMBOL:MAPK3,PROTEIN,urn:miriam:ec-code:2.7.11.24;urn:miriam:ensembl:ENSG00000102882;urn:miriam:hgnc:6877;urn:miriam:hgnc.symbol:MAPK3;urn:miriam:hgnc.symbol:MAPK3;urn:miriam:refseq:NM_001040056;urn:miriam:ncbigene:5595;urn:miriam:ncbigene:5595;urn:miriam:uniprot:P27361;urn:miriam:uniprot:P27361,INHIBITION,M19_19,NA,NA,NA,STATE_TRANSITION,NA,NA,sa18,re6
C19DMap:TGFbeta signalling,M19_34,Orf3a,UNIPROT:P59632,NA,PROTEIN,urn:miriam:uniprot:P59632;urn:miriam:ncbigene:1489669,PHYSICAL_STIMULATION,M19_19,NA,NA,NA,STATE_TRANSITION,NA,NA,sa65,re6
C19DMap:TGFbeta signalling,M19_33,Nsp7b,UNIPROT:Q7TFA1,NA,PROTEIN,urn:miriam:uniprot:Q7TFA1;urn:miriam:ncbigene:1489675,PHYSICAL_STIMULATION,M19_19,NA,NA,NA,STATE_TRANSITION,NA,NA,sa64,re6
C19DMap:TGFbeta signalling,M19_19,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,M19_9,SMAD2_slash_3,UNIPROT:Q15796;UNIPROT:P84022,HGNC_SYMBOL:SMAD2;HGNC_SYMBOL:SMAD3,COMPLEX,urn:miriam:ensembl:ENSG00000175387;urn:miriam:hgnc:6768;urn:miriam:ncbigene:4087;urn:miriam:uniprot:Q15796;urn:miriam:uniprot:Q15796;urn:miriam:ncbigene:4087;urn:miriam:hgnc.symbol:SMAD2;urn:miriam:hgnc.symbol:SMAD2;urn:miriam:refseq:NM_005901;urn:miriam:hgnc:6769;urn:miriam:ncbigene:4088;urn:miriam:ncbigene:4088;urn:miriam:uniprot:P84022;urn:miriam:uniprot:P84022;urn:miriam:hgnc.symbol:SMAD3;urn:miriam:refseq:NM_005902;urn:miriam:hgnc.symbol:SMAD3;urn:miriam:ensembl:ENSG00000166949,NA,re6,csa5
C19DMap:TGFbeta signalling,M19_7,SMAD1_slash_5_slash_8,UNIPROT:Q15797;UNIPROT:O15198;UNIPROT:Q99717,HGNC_SYMBOL:SMAD1;HGNC_SYMBOL:SMAD9;HGNC_SYMBOL:SMAD5,COMPLEX,urn:miriam:hgnc:6767;urn:miriam:ncbigene:4086;urn:miriam:uniprot:Q15797;urn:miriam:uniprot:Q15797;urn:miriam:ncbigene:4086;urn:miriam:ensembl:ENSG00000170365;urn:miriam:hgnc.symbol:SMAD1;urn:miriam:refseq:NM_005900;urn:miriam:hgnc.symbol:SMAD1;urn:miriam:hgnc:6774;urn:miriam:ncbigene:4093;urn:miriam:ncbigene:4093;urn:miriam:hgnc.symbol:SMAD9;urn:miriam:ensembl:ENSG00000120693;urn:miriam:hgnc.symbol:SMAD9;urn:miriam:refseq:NM_005905;urn:miriam:uniprot:O15198;urn:miriam:uniprot:O15198;urn:miriam:uniprot:Q99717;urn:miriam:uniprot:Q99717;urn:miriam:hgnc.symbol:SMAD5;urn:miriam:hgnc.symbol:SMAD5;urn:miriam:refseq:NM_005903;urn:miriam:hgnc:6771;urn:miriam:ncbigene:4090;urn:miriam:ncbigene:4090;urn:miriam:ensembl:ENSG00000113658,CONSPUMPTION,M19_13,NA,NA,NA,PHYSICAL_STIMULATION,NA,NA,csa3,re13
C19DMap:TGFbeta signalling,M19_13,NA,NA,NA,PHYSICAL_STIMULATION,NA,PRODUCTION,M19_32,Modulation_space_of_space_cell_space_cycle,NA,NA,PHENOTYPE,urn:miriam:obo.go:GO%3A0000074,NA,re13,sa55
C19DMap:TGFbeta signalling,M19_4,PP2A,UNIPROT:P30153;UNIPROT:P67775,HGNC_SYMBOL:PPP2R1A;HGNC_SYMBOL:PPP2CA,COMPLEX,urn:miriam:ncbigene:5518;urn:miriam:uniprot:P30153;urn:miriam:uniprot:P30153;urn:miriam:ncbigene:5518;urn:miriam:refseq:NM_014225;urn:miriam:hgnc:9302;urn:miriam:hgnc.symbol:PPP2R1A;urn:miriam:hgnc.symbol:PPP2R1A;urn:miriam:ensembl:ENSG00000105568;urn:miriam:ncbigene:5515;urn:miriam:ncbigene:5515;urn:miriam:ensembl:ENSG00000113575;urn:miriam:refseq:NM_002715;urn:miriam:ec-code:3.1.3.16;urn:miriam:uniprot:P67775;urn:miriam:uniprot:P67775;urn:miriam:hgnc:9299;urn:miriam:hgnc.symbol:PPP2CA;urn:miriam:hgnc.symbol:PPP2CA,CONSPUMPTION,M19_21,NA,NA,NA,STATE_TRANSITION,NA,NA,csa15,re8
C19DMap:TGFbeta signalling,M19_1,TGFB_slash_TGFBR,UNIPROT:P01137,HGNC_SYMBOL:TGFB1,COMPLEX,urn:miriam:refseq:NM_000660;urn:miriam:ncbigene:7040;urn:miriam:ncbigene:7040;urn:miriam:hgnc:11766;urn:miriam:hgnc.symbol:TGFB1;urn:miriam:uniprot:P01137;urn:miriam:uniprot:P01137;urn:miriam:hgnc.symbol:TGFB1;urn:miriam:ensembl:ENSG00000105329,PHYSICAL_STIMULATION,M19_21,NA,NA,NA,STATE_TRANSITION,NA,NA,csa11,re8
C19DMap:TGFbeta signalling,M19_41,Orf7a,UNIPROT:P59635,NA,PROTEIN,urn:miriam:uniprot:P59635;urn:miriam:ncbigene:1489674,PHYSICAL_STIMULATION,M19_21,NA,NA,NA,STATE_TRANSITION,NA,NA,sa84,re8
C19DMap:TGFbeta signalling,M19_21,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,M19_5,PP2A,UNIPROT:P30153;UNIPROT:P67775,HGNC_SYMBOL:PPP2R1A;HGNC_SYMBOL:PPP2CA,COMPLEX,urn:miriam:ncbigene:5518;urn:miriam:uniprot:P30153;urn:miriam:uniprot:P30153;urn:miriam:ncbigene:5518;urn:miriam:refseq:NM_014225;urn:miriam:hgnc:9302;urn:miriam:hgnc.symbol:PPP2R1A;urn:miriam:hgnc.symbol:PPP2R1A;urn:miriam:ensembl:ENSG00000105568;urn:miriam:ncbigene:5515;urn:miriam:ncbigene:5515;urn:miriam:ensembl:ENSG00000113575;urn:miriam:refseq:NM_002715;urn:miriam:ec-code:3.1.3.16;urn:miriam:uniprot:P67775;urn:miriam:uniprot:P67775;urn:miriam:hgnc:9299;urn:miriam:hgnc.symbol:PPP2CA;urn:miriam:hgnc.symbol:PPP2CA,NA,re8,csa16
C19DMap:JNK pathway,M110_37,ATF2,UNIPROT:P15336,HGNC_SYMBOL:ATF2,PROTEIN,urn:miriam:refseq:NM_001880;urn:miriam:uniprot:P15336;urn:miriam:uniprot:P15336;urn:miriam:ncbigene:1386;urn:miriam:hgnc:784;urn:miriam:hgnc.symbol:ATF2;urn:miriam:hgnc.symbol:ATF2;urn:miriam:ensembl:ENSG00000115966,CONSPUMPTION,M110_14,NA,NA,NA,STATE_TRANSITION,NA,PUBMED:7824938,sa71,re25
C19DMap:JNK pathway,M110_1,JNK,UNIPROT:P45983;UNIPROT:P53779;UNIPROT:P45984,HGNC_SYMBOL:MAPK8;HGNC_SYMBOL:MAPK10;HGNC_SYMBOL:MAPK9,COMPLEX,urn:miriam:ec-code:2.7.11.24;urn:miriam:refseq:NM_001278547;urn:miriam:ensembl:ENSG00000107643;urn:miriam:hgnc.symbol:MAPK8;urn:miriam:uniprot:P45983;urn:miriam:uniprot:P45983;urn:miriam:hgnc.symbol:MAPK8;urn:miriam:hgnc:6881;urn:miriam:ncbigene:5599;urn:miriam:ncbigene:5599;urn:miriam:ec-code:2.7.11.24;urn:miriam:ensembl:ENSG00000109339;urn:miriam:hgnc:6872;urn:miriam:uniprot:P53779;urn:miriam:uniprot:P53779;urn:miriam:refseq:NM_001318067;urn:miriam:hgnc.symbol:MAPK10;urn:miriam:hgnc.symbol:MAPK10;urn:miriam:ncbigene:5602;urn:miriam:ncbigene:5602;urn:miriam:ec-code:2.7.11.24;urn:miriam:hgnc.symbol:MAPK9;urn:miriam:ensembl:ENSG00000050748;urn:miriam:uniprot:P45984;urn:miriam:uniprot:P45984;urn:miriam:hgnc.symbol:MAPK9;urn:miriam:hgnc:6886;urn:miriam:ncbigene:5601;urn:miriam:ncbigene:5601;urn:miriam:refseq:NM_001135044,PHYSICAL_STIMULATION,M110_14,NA,NA,NA,STATE_TRANSITION,NA,PUBMED:7824938,csa1,re25
C19DMap:JNK pathway,M110_14,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,M110_28,ATF2,UNIPROT:P15336,HGNC_SYMBOL:ATF2,PROTEIN,urn:miriam:refseq:NM_001880;urn:miriam:uniprot:P15336;urn:miriam:uniprot:P15336;urn:miriam:ncbigene:1386;urn:miriam:hgnc:784;urn:miriam:hgnc.symbol:ATF2;urn:miriam:hgnc.symbol:ATF2;urn:miriam:ensembl:ENSG00000115966,PUBMED:7824938,re25,sa33
C19DMap:JNK pathway,M110_32,MAP2K7,UNIPROT:O14733,HGNC_SYMBOL:MAP2K7,PROTEIN,urn:miriam:ec-code:2.7.12.2;urn:miriam:ncbigene:5609;urn:miriam:uniprot:O14733;urn:miriam:uniprot:O14733;urn:miriam:ensembl:ENSG00000076984;urn:miriam:hgnc:6847;urn:miriam:refseq:NM_001297555;urn:miriam:hgnc.symbol:MAP2K7;urn:miriam:hgnc.symbol:MAP2K7,CONSPUMPTION,M110_11,NA,NA,NA,STATE_TRANSITION,NA,PUBMED:31226023,sa44,re2
C19DMap:JNK pathway,M110_4,MLK1_slash_2_slash_3,UNIPROT:P80192;UNIPROT:Q02779;UNIPROT:Q16584,HGNC_SYMBOL:MAP3K9;HGNC_SYMBOL:MAP3K10;HGNC_SYMBOL:MAP3K11,COMPLEX,urn:miriam:refseq:NM_001284230;urn:miriam:hgnc:6861;urn:miriam:hgnc.symbol:MAP3K9;urn:miriam:hgnc.symbol:MAP3K9;urn:miriam:ensembl:ENSG00000006432;urn:miriam:ncbigene:4293;urn:miriam:uniprot:P80192;urn:miriam:uniprot:P80192;urn:miriam:ncbigene:4293;urn:miriam:ec-code:2.7.11.25;urn:miriam:ncbigene:4294;urn:miriam:ncbigene:4294;urn:miriam:hgnc.symbol:MAP3K10;urn:miriam:hgnc.symbol:MAP3K10;urn:miriam:hgnc:6849;urn:miriam:uniprot:Q02779;urn:miriam:uniprot:Q02779;urn:miriam:refseq:NM_002446;urn:miriam:ensembl:ENSG00000130758;urn:miriam:ec-code:2.7.11.25;urn:miriam:hgnc:6850;urn:miriam:ncbigene:4296;urn:miriam:ensembl:ENSG00000173327;urn:miriam:ncbigene:4296;urn:miriam:uniprot:Q16584;urn:miriam:uniprot:Q16584;urn:miriam:hgnc.symbol:MAP3K11;urn:miriam:hgnc.symbol:MAP3K11;urn:miriam:refseq:NM_002419;urn:miriam:ec-code:2.7.11.25,PHYSICAL_STIMULATION,M110_11,NA,NA,NA,STATE_TRANSITION,NA,PUBMED:31226023,csa2,re2
C19DMap:JNK pathway,M110_7,SARS_minus_CoV_minus_1_space_proteins,UNIPROT:P59635;UNIPROT:P59633;UNIPROT:P59594;UNIPROT:P59632,HGNC_SYMBOL:S,COMPLEX,urn:miriam:uniprot:P59635;urn:miriam:ncbigene:1489674;urn:miriam:uniprot:P59633;urn:miriam:ncbigene:1489670;urn:miriam:ncbigene:1489668;urn:miriam:uniprot:P59594;urn:miriam:hgnc.symbol:S;urn:miriam:uniprot:P59632;urn:miriam:ncbigene:1489669,PHYSICAL_STIMULATION,M110_11,NA,NA,NA,STATE_TRANSITION,NA,PUBMED:31226023,csa5,re2
C19DMap:JNK pathway,M110_11,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,M110_33,MAP2K7,UNIPROT:O14733,HGNC_SYMBOL:MAP2K7,PROTEIN,urn:miriam:ec-code:2.7.12.2;urn:miriam:ncbigene:5609;urn:miriam:uniprot:O14733;urn:miriam:uniprot:O14733;urn:miriam:ensembl:ENSG00000076984;urn:miriam:hgnc:6847;urn:miriam:refseq:NM_001297555;urn:miriam:hgnc.symbol:MAP2K7;urn:miriam:hgnc.symbol:MAP2K7,PUBMED:31226023,re2,sa5
C19DMap:JNK pathway,M110_34,BCL2,UNIPROT:P10415,HGNC_SYMBOL:BCL2,PROTEIN,urn:miriam:hgnc.symbol:BCL2;urn:miriam:hgnc.symbol:BCL2;urn:miriam:refseq:NM_000657;urn:miriam:ncbigene:596;urn:miriam:uniprot:P10415;urn:miriam:uniprot:P10415;urn:miriam:ensembl:ENSG00000171791;urn:miriam:refseq:NM_000633;urn:miriam:hgnc:990,CONSPUMPTION,M110_17,NA,NA,NA,STATE_TRANSITION,NA,PUBMED:10567572,sa53,re35
C19DMap:JNK pathway,M110_1,JNK,UNIPROT:P45983;UNIPROT:P53779;UNIPROT:P45984,HGNC_SYMBOL:MAPK8;HGNC_SYMBOL:MAPK10;HGNC_SYMBOL:MAPK9,COMPLEX,urn:miriam:ec-code:2.7.11.24;urn:miriam:refseq:NM_001278547;urn:miriam:ensembl:ENSG00000107643;urn:miriam:hgnc.symbol:MAPK8;urn:miriam:uniprot:P45983;urn:miriam:uniprot:P45983;urn:miriam:hgnc.symbol:MAPK8;urn:miriam:hgnc:6881;urn:miriam:ncbigene:5599;urn:miriam:ncbigene:5599;urn:miriam:ec-code:2.7.11.24;urn:miriam:ensembl:ENSG00000109339;urn:miriam:hgnc:6872;urn:miriam:uniprot:P53779;urn:miriam:uniprot:P53779;urn:miriam:refseq:NM_001318067;urn:miriam:hgnc.symbol:MAPK10;urn:miriam:hgnc.symbol:MAPK10;urn:miriam:ncbigene:5602;urn:miriam:ncbigene:5602;urn:miriam:ec-code:2.7.11.24;urn:miriam:hgnc.symbol:MAPK9;urn:miriam:ensembl:ENSG00000050748;urn:miriam:uniprot:P45984;urn:miriam:uniprot:P45984;urn:miriam:hgnc.symbol:MAPK9;urn:miriam:hgnc:6886;urn:miriam:ncbigene:5601;urn:miriam:ncbigene:5601;urn:miriam:refseq:NM_001135044,PHYSICAL_STIMULATION,M110_17,NA,NA,NA,STATE_TRANSITION,NA,PUBMED:10567572,csa1,re35
C19DMap:JNK pathway,M110_17,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,M110_24,BCL2,UNIPROT:P10415,HGNC_SYMBOL:BCL2,PROTEIN,urn:miriam:hgnc.symbol:BCL2;urn:miriam:hgnc.symbol:BCL2;urn:miriam:refseq:NM_000657;urn:miriam:ncbigene:596;urn:miriam:uniprot:P10415;urn:miriam:uniprot:P10415;urn:miriam:ensembl:ENSG00000171791;urn:miriam:refseq:NM_000633;urn:miriam:hgnc:990,PUBMED:10567572,re35,sa12
C19DMap:JNK pathway,M110_36,TP53,UNIPROT:P04637,HGNC_SYMBOL:TP53,PROTEIN,urn:miriam:ensembl:ENSG00000141510;urn:miriam:hgnc:11998;urn:miriam:ncbigene:7157;urn:miriam:hgnc.symbol:TP53;urn:miriam:hgnc.symbol:TP53;urn:miriam:uniprot:P04637;urn:miriam:uniprot:P04637;urn:miriam:refseq:NM_000546,CONSPUMPTION,M110_15,NA,NA,NA,STATE_TRANSITION,NA,PUBMED:9724739,sa70,re26
C19DMap:JNK pathway,M110_1,JNK,UNIPROT:P45983;UNIPROT:P53779;UNIPROT:P45984,HGNC_SYMBOL:MAPK8;HGNC_SYMBOL:MAPK10;HGNC_SYMBOL:MAPK9,COMPLEX,urn:miriam:ec-code:2.7.11.24;urn:miriam:refseq:NM_001278547;urn:miriam:ensembl:ENSG00000107643;urn:miriam:hgnc.symbol:MAPK8;urn:miriam:uniprot:P45983;urn:miriam:uniprot:P45983;urn:miriam:hgnc.symbol:MAPK8;urn:miriam:hgnc:6881;urn:miriam:ncbigene:5599;urn:miriam:ncbigene:5599;urn:miriam:ec-code:2.7.11.24;urn:miriam:ensembl:ENSG00000109339;urn:miriam:hgnc:6872;urn:miriam:uniprot:P53779;urn:miriam:uniprot:P53779;urn:miriam:refseq:NM_001318067;urn:miriam:hgnc.symbol:MAPK10;urn:miriam:hgnc.symbol:MAPK10;urn:miriam:ncbigene:5602;urn:miriam:ncbigene:5602;urn:miriam:ec-code:2.7.11.24;urn:miriam:hgnc.symbol:MAPK9;urn:miriam:ensembl:ENSG00000050748;urn:miriam:uniprot:P45984;urn:miriam:uniprot:P45984;urn:miriam:hgnc.symbol:MAPK9;urn:miriam:hgnc:6886;urn:miriam:ncbigene:5601;urn:miriam:ncbigene:5601;urn:miriam:refseq:NM_001135044,PHYSICAL_STIMULATION,M110_15,NA,NA,NA,STATE_TRANSITION,NA,PUBMED:9724739,csa1,re26
C19DMap:JNK pathway,M110_15,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,M110_29,TP53,UNIPROT:P04637,HGNC_SYMBOL:TP53,PROTEIN,urn:miriam:ensembl:ENSG00000141510;urn:miriam:hgnc:11998;urn:miriam:ncbigene:7157;urn:miriam:hgnc.symbol:TP53;urn:miriam:hgnc.symbol:TP53;urn:miriam:uniprot:P04637;urn:miriam:uniprot:P04637;urn:miriam:refseq:NM_000546,PUBMED:9724739,re26,sa34
C19DMap:JNK pathway,M110_24,BCL2,UNIPROT:P10415,HGNC_SYMBOL:BCL2,PROTEIN,urn:miriam:hgnc.symbol:BCL2;urn:miriam:hgnc.symbol:BCL2;urn:miriam:refseq:NM_000657;urn:miriam:ncbigene:596;urn:miriam:uniprot:P10415;urn:miriam:uniprot:P10415;urn:miriam:ensembl:ENSG00000171791;urn:miriam:refseq:NM_000633;urn:miriam:hgnc:990,CONSPUMPTION,M110_23,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PUBMED:31226023,sa12,re43
C19DMap:JNK pathway,M110_23,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,M110_26,Apoptosis,NA,NA,PHENOTYPE,urn:miriam:obo.go:GO%3A0006915,PUBMED:31226023,re43,sa17
